"id";"customer_id";"order_date";"price";"cogs";"payment_method";"sku_name";"category";"qty_ordered";"before_discount";"discount_amount";"after_discount";"is_gross";"is_valid";"is_net";"brand"
"ODR1340623823w";"C331049L";"2022-01-21";141404.0;114492.0;"cod";"Origins_16W37-M";"Women Fashion";2;282808.0;0.0;282808.0;1;1;0;"others"
"ODR1342246496p";"C382868L";"2022-09-06";1885000.0;1677650.0;"cod";"Turk & Fillmore_Super Natural II-46";"Men Fashion";1;1885000.0;0.0;1885000.0;1;1;0;"others"
"ODR1350484141d";"C166968L";"2021-08-17";2865200.0;2292160.0;"cod";"viewsonic_PJD5134";"Entertainment";1;2865200.0;0.0;2865200.0;1;1;0;"others"
"ODR1351791655c";"C202398L";"2022-07-08";149292.0;91060.0;"Payaxis";"GA_Charcoal T-150 - 133584";"Home & Living";1;149292.0;0.0;149292.0;1;0;0;"others"
"ODR1355309619g";"C323695L";"2021-08-24";2088.0;1508.0;"cod";"STBB_Selections from english verse 1st & 2nd Year by D.Y.MORGAN";"School & Education";1;2088.0;0.0;2088.0;1;1;1;"others"
"ODR1357025191q";"C527394L";"2021-01-09";156600.0;117450.0;"cod";"himalayan_Horse Crystal Salt Lamp";"Home & Living";1;156600.0;0.0;156600.0;1;1;0;"others"
"ODR1357268736q";"C398810L";"2022-01-23";50170.0;45124.0;"cod";"ziqi_Zn-1455-MD";"Kids & Baby";1;50170.0;0.0;50170.0;1;1;0;"others"
"ODR1360980097f";"C358152L";"2022-05-02";400200.0;256128.0;"cod";"Nvite for Fair Skin No Makeup Face Perfecting Palette";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR1361418294j";"C950218L";"2022-02-02";34510.0;24476.0;"cod";"liberty_9780545377614";"Books";2;69020.0;0.0;69020.0;1;1;0;"others"
"ODR1363985182e";"C723722L";"2022-12-06";382800.0;302412.0;"cod";"SFEVER_GI377HB01ZASGNAFAMZ";"Beauty & Grooming";1;382800.0;0.0;382800.0;1;1;0;"others"
"ODR1364734739w";"C994857L";"2022-07-06";81200.0;66584.0;"cod";"tr_Pure Natural Wild Honey 1  Kg.";"Soghaat";1;81200.0;0.0;81200.0;1;1;0;"others"
"ODR1365050682p";"C889753L";"2021-09-11";1971768.0;1360506.0;"Payaxis";"Haier_HRF-355";"Appliances";1;1971768.0;0.0;1971768.0;1;0;0;"others"
"ODR1367078667r";"C919222L";"2021-11-27";3653942.0;2192342.0;"jazzwallet";"mitsubishi_MS-F18VC-CS";"Appliances";1;3653942.0;0.0;3653942.0;1;0;0;"others"
"ODR1367291236u";"C823220L";"2021-12-22";4734540.0;3787632.0;"cod";"Apple iPhone 6S Plus 16GB Silver";"Mobiles & Tablets";1;4734540.0;0.0;4734540.0;1;1;1;"apple"
"ODR1367525868l";"C624730L";"2021-07-19";261000.0;234900.0;"cod";"ISn 100% Whey Protein - Pack of 2";"Health & Sports";2;522000.0;0.0;522000.0;1;0;0;"others"
"ODR1368613812b";"C998847L";"2022-07-28";86942.0;54984.0;"cod";"PlanetX_PX-9161";"Kids & Baby";1;86942.0;0.0;86942.0;1;0;0;"others"
"ODR1370063596s";"C980973L";"2021-02-11";2228360.0;1842660.0;"Payaxis";"R&I_Generator 2.5KVG";"Appliances";2;4456720.0;0.0;4456720.0;1;0;0;"others"
"ODR1370859979e";"C504512L";"2022-05-01";38860.0;32596.0;"cod";"liberty_Green Cardigan for Girls-6 - 7 yrs - Size 28";"School & Education";1;38860.0;0.0;38860.0;1;1;1;"others"
"ODR1371912803u";"C872421L";"2022-05-04";19140.0;17226.0;"cod";"RS_Baklawa 500gm";"Soghaat";15;287100.0;0.0;287100.0;1;1;1;"others"
"ODR1373974128b";"C629570L";"2022-03-26";203000.0;164430.0;"cod";"BO_rack-c-6x3";"Home & Living";1;203000.0;0.0;203000.0;1;1;1;"others"
"ODR1375328520p";"C441685L";"2022-07-08";8120.0;6786.0;"cod";"Shark_E540";"School & Education";1;8120.0;0.0;8120.0;1;1;0;"others"
"ODR1375652074f";"C925474L";"2021-08-07";52142.0;39092.0;"cod";"bed&rest_S7";"Home & Living";1;52142.0;0.0;52142.0;1;1;0;"others"
"ODR1376684287u";"C485693L";"2022-03-29";1923222.0;1711638.0;"cod";"GMZV_PS4-1TB-Slim-Region-2";"Entertainment";1;1923222.0;0.0;1923222.0;1;1;1;"others"
"ODR1380147486r";"C479492L";"2022-05-29";400200.0;272136.0;"Payaxis";"nabila_Ngage FOR Honey";"Beauty & Grooming";3;1200600.0;0.0;1200600.0;1;0;0;"others"
"ODR1380406866u";"C162721L";"2021-08-11";289710.0;217268.0;"cod";"unze_GS5647 -Black-9";"Men Fashion";1;289710.0;0.0;289710.0;1;1;1;"others"
"ODR1381630208e";"C385646L";"2022-08-13";3769942.0;2530192.0;"Payaxis";"cc_samsung_G935F-Blue";"Mobiles & Tablets";1;3769942.0;0.0;3769942.0;1;0;0;"samsung"
"ODR1382976743p";"C807718L";"2021-11-14";116000.0;104400.0;"jazzwallet";"BFV_Black Friday voucher Rs  2000";"Others";2;232000.0;58000.0;174000.0;1;0;0;"others"
"ODR1383221338z";"C287218L";"2021-08-27";46342.0;15370.0;"cod";"Telemall_MM-DR-HB-L";"Others";1;46342.0;0.0;46342.0;1;1;1;"others"
"ODR1383566289y";"C404192L";"2021-11-26";420500.0;260710.0;"cod";"Cosmo_Wen Lavender";"Beauty & Grooming";1;420500.0;0.0;420500.0;1;1;1;"others"
"ODR1385479083z";"C162721L";"2021-12-27";99006.0;64322.0;"cod";"edukaan_200957";"Kids & Baby";1;99006.0;0.0;99006.0;1;1;1;"others"
"ODR1385764722b";"C239351L";"2021-10-25";64189.0;56434.0;"cod";"Paramount_9780521186049";"School & Education";1;64188.6;0.0;64188.6;1;1;1;"others"
"ODR1386461717u";"C844766L";"2021-12-19";139142.0;116870.0;"cod";"Telemall_MM-PC-0007";"Health & Sports";1;139142.0;0.0;139142.0;1;1;1;"others"
"ODR1388417292i";"C163688L";"2022-02-01";110200.0;56898.0;"cod";"Audionic_B-334";"Computing";1;110200.0;0.0;110200.0;1;1;1;"others"
"ODR1391808187s";"C404192L";"2022-02-06";58000.0;34800.0;"customercredit";"mdeal_DMC-265-11";"Men Fashion";3;174000.0;0.0;174000.0;1;1;1;"others"
"ODR1392964194d";"C872920L";"2022-08-03";3456800.0;2834576.0;"cod";"mitsubishi_1.5 ton SRC 18CLK-CS";"Appliances";1;3456800.0;0.0;3456800.0;1;0;0;"others"
"ODR1393906883x";"C483469L";"2021-11-18";290000.0;194300.0;"jazzwallet";"ARY Jewellers_1 Gram Millat Gold Coin --Lahore";"Women Fashion";3;870000.0;87000.0;783000.0;1;0;0;"others"
"ODR1397562899g";"C986991L";"2021-08-12";19168942.0;14376692.0;"Payaxis";"samsung_SUHD TVÃ‚Â  KS 8000 60""""";"Entertainment";1;19168942.0;0.0;19168942.0;1;0;0;"samsung"
"ODR1398794211a";"C954117L";"2022-09-01";640900.0;551174.0;"Payaxis";"head_273026-UK 10";"Men Fashion";1;640900.0;0.0;640900.0;1;0;0;"others"
"ODR1399534001x";"C738648L";"2022-07-16";261000.0;272136.0;"cod";"nabila_Ngage FOR Honey";"Beauty & Grooming";1;261000.0;0.0;261000.0;1;1;0;"others"
"ODR1402018247j";"C903932L";"2021-10-11";342200.0;212164.0;"cod";"Sapphire_US0411";"Women Fashion";1;342200.0;0.0;342200.0;1;1;1;"others"
"ODR1403161799f";"C483469L";"2021-11-16";14790.0;12992.0;"cod";"un_Green Tea Bundle_GT";"Superstore";5;73950.0;0.0;73950.0;1;1;0;"others"
"ODR1406303447q";"C494276L";"2021-11-25";3683000.0;3130550.0;"cod";"Honda_BikeCD70-Black";"Superstore";1;3683000.0;0.0;3683000.0;1;0;0;"others"
"ODR1407950680g";"C477890L";"2022-07-19";29754.0;20822.0;"cod";"TSS_Khaki Elastic Pants-6 - 7 yrs - Size 28";"School & Education";1;29754.0;8501.06;21252.94;1;1;0;"others"
"ODR1408534634o";"C901131L";"2022-12-01";74530.0;49184.0;"cod";"alrafa_Ajwa-Dates-400g";"Soghaat";1;74530.0;0.0;74530.0;1;1;1;"others"
"ODR1408782762d";"C694728L";"2022-09-01";40310.0;29406.0;"cod";"ReadersHeaven_9781408852569";"Books";1;40310.0;0.0;40310.0;1;1;0;"others"
"ODR1409922992d";"C320667L";"2021-11-17";3943942.0;2602982.0;"cod";"Huawei_P9 PLUS";"Mobiles & Tablets";1;3943942.0;0.0;3943942.0;1;0;0;"huawei"
"ODR1411745604b";"C717684L";"2022-05-22";4609840.0;2811956.0;"Easypay";"AYS_18LITH11M";"Appliances";1;4609840.0;58000.0;4551840.0;1;0;0;"others"
"ODR1412242595a";"C698317L";"2022-07-27";80910.0;49184.0;"Payaxis";"alrafa_Ajwa-Dates-400g";"Soghaat";2;161820.0;0.0;161820.0;1;0;0;"others"
"ODR1412686966f";"C488097L";"2021-07-25";4374940.0;3281176.0;"cod";"sony_DSLR-ILCE-5000Y";"Entertainment";1;4374940.0;0.0;4374940.0;1;1;0;"sony"
"ODR1413374742p";"C404142L";"2021-06-12";223300.0;138446.0;"Payaxis";"JBS_WEN-035";"Others";1;223300.0;0.0;223300.0;1;1;1;"others"
"ODR1415323257g";"C621738L";"2022-06-29";92800.0;68614.0;"cod";"Edenrobe_LW17V1-19108";"Women Fashion";2;185600.0;0.0;185600.0;1;1;0;"others"
"ODR1415489435q";"C935675L";"2021-09-19";173710.0;154570.0;"cod";"UnzeLondon_GS5401-11";"Men Fashion";1;173710.0;0.0;173710.0;1;1;1;"others"
"ODR1415789188i";"C551481L";"2022-01-07";2300860.0;1679622.0;"cod";"AYS_PEL-PRGD-130-Glass-Door-250";"Appliances";1;2300860.0;0.0;2300860.0;1;1;0;"others"
"ODR1416381062s";"C685669L";"2021-02-08";8700000.0;5481000.0;"ublcreditcard";"MACBOOK PRO 13-INCH 2.7GHZ";"Computing";1;8700000.0;0.0;8700000.0;1;0;0;"apple"
"ODR1417152374a";"C294431L";"2021-06-12";40600.0;33292.0;"cod";"vitamin_TVC-BB Cream (Buy 2 Get Kojic Facewash Free)";"Beauty & Grooming";99;4019400.0;0.0;4019400.0;1;0;0;"others"
"ODR1417643936i";"C504588L";"2022-07-17";31900.0;24882.0;"cod";"TSS_Light Green Kameez with White Shalwar-4 - 5 yrs - Size 26";"School & Education";2;63800.0;0.0;63800.0;1;1;0;"others"
"ODR1418504199c";"C992621L";"2022-07-02";2256200.0;1872646.0;"Payaxis";"dawlance_9188 Mono";"Appliances";1;2256200.0;0.0;2256200.0;1;1;0;"others"
"ODR1420819196k";"C394914L";"2021-12-12";107880.0;87348.0;"cod";"RAJESH_RAJ192";"Home & Living";1;107880.0;0.0;107880.0;1;1;0;"others"
"ODR1420960646d";"C731475L";"2021-07-13";6147942.0;4365022.0;"mcblite";"hyundai_HGS7250";"Appliances";1;6147942.0;0.0;6147942.0;1;0;0;"others"
"ODR1421494005f";"C263949L";"2021-11-13";113100.0;68962.0;"cod";"Sigma_4544";"Health & Sports";1;113100.0;0.0;113100.0;1;1;1;"others"
"ODR1422546971e";"C180415L";"2021-01-07";32190.0;25056.0;"cod";"BK7010400AG";"Soghaat";2;64380.0;0.0;64380.0;1;1;0;"others"
"ODR1425358329u";"C541932L";"2022-07-18";3440850.0;2718228.0;"cod";"Haier_HSU-18-HNF";"Appliances";1;3440850.0;0.0;3440850.0;1;1;0;"others"
"ODR1426046227n";"C344377L";"2022-09-06";58000.0;51040.0;"cod";"RBT_RB-0027";"Home & Living";1;58000.0;0.0;58000.0;1;0;0;"others"
"ODR1428469028o";"C420548L";"2021-09-13";312446.0;199926.0;"cod";"sanasafinaz_march16_13A-Nationwide Delivery";"Women Fashion";1;312446.0;0.0;312446.0;1;1;1;"others"
"ODR1428580573c";"C727494L";"2022-05-29";75342.0;67048.0;"cod";"PlanetX_PX-9326";"Kids & Baby";1;75342.0;0.0;75342.0;1;1;0;"others"
"ODR1429968000y";"C361180L";"2021-07-08";81200.0;61712.0;"cod";"nutrifactor_NF0031";"Health & Sports";1;81200.0;0.0;81200.0;1;1;1;"others"
"ODR1430144851l";"C992037L";"2021-08-11";8410000.0;5046000.0;"Payaxis";"MACBOOK AIR 13-INCH 256 GB Flash Drive";"Computing";1;8410000.0;0.0;8410000.0;1;0;0;"apple"
"ODR1430981890i";"C116160L";"2022-10-05";403100.0;290232.0;"cod";"sanasafinaz_SS-3A";"Women Fashion";1;403100.0;0.0;403100.0;1;0;0;"others"
"ODR1432069601a";"C471753L";"2022-02-15";4060000.0;3410400.0;"cod";"cj_CJPOISL";"Others";1;4060000.0;0.0;4060000.0;1;0;0;"others"
"ODR1432320243h";"C865334L";"2022-04-23";2604200.0;1562520.0;"Payaxis";"Changhong Ruba 40 Inches D4000i Smart LED";"Entertainment";1;2604200.0;0.0;2604200.0;1;0;0;"others"
"ODR1432592547x";"C247915L";"2021-06-10";400200.0;256128.0;"cod";"Nvite for Fair Skin No Makeup Face Perfecting Palette";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;1;"others"
"ODR1432901686b";"C274456L";"2022-08-13";1899500.0;1595580.0;"cod";"Surmawala_Orient-OR-6057IP-Refrigerator-Silver-Black";"Appliances";3;5698500.0;0.0;5698500.0;1;1;1;"others"
"ODR1433190648f";"C972737L";"2021-11-08";2591440.0;1580732.0;"cod";"haier_HSU-18LK-E8";"Appliances";1;2591440.0;0.0;2591440.0;1;1;0;"others"
"ODR1433563896q";"C357173L";"2022-04-08";579942.0;458142.0;"cod";"Transcend_TS2TSJ25H3P";"Computing";1;579942.0;0.0;579942.0;1;1;1;"others"
"ODR1433750479i";"C949023L";"2021-12-19";2858240.0;2195474.0;"jazzvoucher";"HAIER_HSU-12HNH";"Appliances";1;2858240.0;0.0;2858240.0;1;0;0;"others"
"ODR1433760326w";"C531952L";"2022-06-23";261000.0;277530.0;"easypay_voucher";"nabila_Nchant FOR Olive";"Beauty & Grooming";1;261000.0;0.0;261000.0;1;0;0;"others"
"ODR1435244185i";"C988568L";"2021-12-19";17400.0;11658.0;"cod";"edukaan_7159-A4 - 300 Pages";"School & Education";4;69600.0;0.0;69600.0;1;1;1;"others"
"ODR1437066244c";"C603530L";"2021-10-24";34800.0;29812.0;"mcblite";"RS_Sohan Halwa 1000gm";"Soghaat";1;34800.0;0.0;34800.0;1;0;0;"others"
"ODR1437188507f";"C247150L";"2022-06-07";54404.0;36424.0;"cod";"ME_3-in-1-Special-Multani-Sohan-Halwa-1kg";"Soghaat";1;54404.0;0.0;54404.0;1;0;0;"others"
"ODR1438450196z";"C469380L";"2022-06-18";243600.0;202188.0;"Easypay";"naushemian_001-L";"Men Fashion";1;243600.0;0.0;243600.0;1;1;0;"others"
"ODR1439357099u";"C766635L";"2021-08-24";57942.0;44022.0;"cod";"emart_0-16";"Others";1;57942.0;0.0;57942.0;1;1;1;"others"
"ODR1441255567m";"C649461L";"2021-01-08";127600.0;80388.0;"cod";"lamp_Lamp Shade Round 4 ";"Home & Living";2;255200.0;0.0;255200.0;1;1;1;"others"
"ODR1443982518a";"C320654L";"2021-08-12";69600.0;56376.0;"cod";"adenwala_Deal No.3";"Superstore";1;69600.0;0.0;69600.0;1;1;0;"others"
"ODR1444005543v";"C330571L";"2022-11-05";160370.0;105792.0;"Payaxis";"OKM_EL-150 Lambs Pullover-BROWN-40";"Men Fashion";1;160370.0;0.0;160370.0;1;0;0;"others"
"ODR1446216704j";"C939631L";"2021-10-16";43500.0;37410.0;"cod";"vitamin_Breast Enlargement";"Beauty & Grooming";1;43500.0;0.0;43500.0;1;1;0;"others"
"ODR1449196401s";"C755090L";"2021-10-09";31900.0;23896.0;"cod";"jn_900g";"Superstore";1;31900.0;0.0;31900.0;1;1;1;"others"
"ODR1450336084m";"C600944L";"2022-06-04";39730.0;24592.0;"Easypay";"Genius_DX-7010-Red";"Computing";1;39730.0;0.0;39730.0;1;0;0;"others"
"ODR1452782535r";"C359839L";"2021-12-16";26100.0;22678.0;"cod";"Ctees-Black Zip- Up Hoodie-M";"Kids & Baby";2;52200.0;0.0;52200.0;1;1;1;"others"
"ODR1453775712f";"C553551L";"2022-05-02";58058.0;43500.0;"Payaxis";"RB_HouseholdBundle";"Superstore";1;58058.0;0.0;58058.0;1;0;0;"others"
"ODR1454410677m";"C781213L";"2021-09-16";3422000.0;3045580.0;"cod";"Samsung Galaxy S6 Edge (32GB) SM-G925F Gold";"Mobiles & Tablets";1;3422000.0;0.0;3422000.0;1;1;0;"samsung"
"ODR1455860476h";"C994467L";"2022-09-04";7017942.0;6175782.0;"Easypay";"ahp_EOS-70D-20.2-MP-Black";"Entertainment";1;7017942.0;0.0;7017942.0;1;0;0;"others"
"ODR1456527343p";"C658145L";"2021-11-18";580000.0;58.0;"cod";"test-product";"Others";2;1160000.0;0.0;1160000.0;1;0;0;"others"
"ODR1457357582v";"C522805L";"2022-02-18";1333942.0;1160522.0;"Payaxis";"infinix_Zero 4-Grey";"Mobiles & Tablets";4;5335768.0;0.0;5335768.0;1;0;0;"others"
"ODR1458978107m";"C848357L";"2021-10-27";96280.0;66758.0;"customercredit";"Z&A_ZEES-0043";"Beauty & Grooming";1;96280.0;0.0;96280.0;1;1;1;"others"
"ODR1459172838p";"C605755L";"2021-07-09";290.0;290.0;"cod";"Trans2_LW 999 ";"Others";4;1160.0;0.0;1160.0;1;0;0;"others"
"ODR1461945559w";"C698097L";"2022-02-14";92742.0;87638.0;"cod";"Aladdin_Non-Slip Yoga Mat - Blue";"Health & Sports";1;92742.0;0.0;92742.0;1;1;1;"others"
"ODR1463296966i";"C511061L";"2022-06-19";348000.0;295800.0;"Easypay";"FESFEducate-a-Child-for-a-Month";"Others";1;348000.0;0.0;348000.0;1;1;1;"others"
"ODR1463734645v";"C296709L";"2022-03-03";144942.0;86942.0;"cod";"TP-Link_Router-WR-845N";"Computing";1;144942.0;0.0;144942.0;1;1;1;"others"
"ODR1467935935n";"C862573L";"2021-08-18";110200.0;79344.0;"ublcreditcard";"Harry Potter and The Cursed Child-Hazir-Karachi";"Books";1;110200.0;0.0;110200.0;1;1;0;"others"
"ODR1468999756j";"C725701L";"2022-11-02";30450.0;22214.0;"cod";"BP_SP33584";"Kids & Baby";3;91350.0;0.0;91350.0;1;1;1;"others"
"ODR1471175330o";"C868378L";"2021-08-16";406000.0;353220.0;"mygateway";"corio_c101223-45";"Men Fashion";1;406000.0;0.0;406000.0;1;0;0;"others"
"ODR1471655806j";"C324310L";"2021-08-28";261000.0;190530.0;"cod";"ISN_Bundle";"Health & Sports";1;261000.0;0.0;261000.0;1;1;1;"others"
"ODR1474569283v";"C545190L";"2021-07-18";55100.0;33060.0;"cashatdoorstep";"RS_Rehmat-e-Shereen Mix Mithai";"Others";13;716300.0;0.0;716300.0;1;1;1;"others"
"ODR1475230603o";"C604951L";"2021-02-09";400200.0;288144.0;"cod";"nabila_NGELIC FOR IVORY";"Beauty & Grooming";1;400200.0;0.0;400200.0;1;1;0;"others"
"ODR1475470919p";"C805055L";"2022-07-24";6487648.0;5125228.0;"Payaxis";"iPhone7Plus-Red-256GB";"Mobiles & Tablets";1;6487648.0;0.0;6487648.0;1;1;0;"apple"
"ODR1476891203b";"C406990L";"2021-04-09";261000.0;216630.0;"internetbanking";"samsung_370";"Entertainment";1;261000.0;0.0;261000.0;1;0;0;"samsung"
"ODR1476985765b";"C331978L";"2022-12-08";116000.0;96280.0;"jazzwallet";"vitamin_XTEND-Bundle";"Health & Sports";1;116000.0;0.0;116000.0;1;0;0;"others"
"ODR1477069808j";"C683691L";"2022-05-04";58000.0;43500.0;"cod";"RB_HouseholdBundle";"Superstore";3;174000.0;0.0;174000.0;1;0;0;"others"
"ODR1477593362p";"C972737L";"2021-10-19";173710.0;135488.0;"cod";"UnzeLondon_GS4354-9";"Men Fashion";2;347420.0;0.0;347420.0;1;1;0;"others"
"ODR1478487888d";"C807422L";"2022-05-17";54404.0;43616.0;"Payaxis";"cr_ALMOND PLAIN-500 GM";"Soghaat";1;54404.0;0.0;54404.0;1;1;0;"others"
"ODR1479074906n";"C482428L";"2021-09-11";318710.0;83462.0;"customercredit";"unze_GS5608 -Beige-9";"Men Fashion";1;318710.0;0.0;318710.0;1;1;1;"others"
"ODR1481057990j";"C413128L";"2022-07-18";329498.0;310010.0;"cod";"HAS_1026";"Entertainment";1;329498.0;0.0;329498.0;1;1;1;"others"
"ODR1481160106y";"C880014L";"2022-07-13";2784000.0;1698240.0;"Easypay";"HP_i3-7100U";"Computing";1;2784000.0;0.0;2784000.0;1;0;0;"others"
"ODR1481252122d";"C555100L";"2021-12-23";368880.0;295104.0;"cod";"timex_T49963";"Men Fashion";1;368880.0;0.0;368880.0;1;1;1;"others"
"ODR1483283480b";"C557314L";"2021-08-22";191110.0;156658.0;"cod";"Dynasty_Dynasty Spark-Peach";"Men Fashion";1;191110.0;0.0;191110.0;1;1;1;"others"
"ODR1483465358p";"C792602L";"2021-06-09";200100.0;126034.0;"cod";"Aladdin_Pair of Gold Star Rubber Coated Metal Dumbells - 5KG - S";"Health & Sports";1;200100.0;0.0;200100.0;1;1;1;"others"
"ODR1484915990k";"C550308L";"2021-11-27";5591780.0;4864808.0;"Payaxis";"iphone_7-128GB-wof-Matt Black";"Mobiles & Tablets";1;5591780.0;0.0;5591780.0;1;0;0;"apple"
"ODR1486680833w";"C359839L";"2022-04-19";58000.0;43500.0;"cod";"RB_HouseholdBundle";"Superstore";1;58000.0;0.0;58000.0;1;1;1;"others"
"ODR1487569582p";"C506034L";"2021-07-17";17400.0;14790.0;"cod";"RS_Soan Papri-500gm";"Soghaat";2;34800.0;0.0;34800.0;1;1;1;"others"
"ODR1490313745b";"C491779L";"2022-07-18";145000.0;84796.0;"cod";"ISn 100% Whey Protein Vanilla";"Health & Sports";1;145000.0;0.0;145000.0;1;1;0;"others"
"ODR1490511154e";"C248634L";"2022-07-17";407160.0;270512.0;"cod";"HP_White-DeskJet-3635";"Computing";1;407160.0;29000.0;378160.0;1;1;1;"others"
"ODR1494378436d";"C274718L";"2021-07-31";27840.0;17226.0;"cod";"Audionic6-954217-512365";"Computing";1;27840.0;0.0;27840.0;1;1;1;"others"
"ODR1496883139o";"C180533L";"2021-09-29";60900.0;36540.0;"Payaxis";"liberty_9780521736374";"School & Education";1;60900.0;0.0;60900.0;1;0;0;"others"
"ODR1506734934x";"C374672L";"2021-08-11";2865200.0;2292160.0;"cod";"viewsonic_PJD5134";"Entertainment";1;2865200.0;0.0;2865200.0;1;1;0;"others"
"ODR1507057200h";"C684531L";"2021-07-20";4176000.0;2589120.0;"mygateway";"samsungGALAXY NOTE-5 LTE 32GB";"Mobiles & Tablets";1;4176000.0;0.0;4176000.0;1;0;0;"samsung"
"ODR1511255402m";"C399241L";"2022-07-05";112810.0;78938.0;"cod";"OKM_GL-195 LAMBS S/L-BLUE-42";"Men Fashion";1;112810.0;0.0;112810.0;1;1;0;"others"
"ODR1512008563t";"C810568L";"2022-05-26";107242.0;65366.0;"cod";"TKS_m962-5-6 Years";"Kids & Baby";1;107242.0;0.0;107242.0;1;0;0;"others"
"ODR1512109289d";"C454203L";"2021-12-09";145000.0;117450.0;"cod";"ISn 100% Whey Protein Chocolate";"Health & Sports";1;145000.0;0.0;145000.0;1;1;1;"others"
"ODR1512174738t";"C964914L";"2022-11-07";76850.0;39962.0;"cod";"Sigma_3131";"Health & Sports";3;230550.0;0.0;230550.0;1;1;1;"others"
"ODR1512506768g";"C299472L";"2022-05-29";80910.0;57420.0;"Payaxis";"SCIFI_SC5811FCM-Barcelona ";"School & Education";1;80910.0;0.0;80910.0;1;0;0;"others"
"ODR1514648402f";"C263996L";"2021-07-15";218950.0;194822.0;"cod";"AKL_A131130501_SS-154_Purple";"Women Fashion";1;218950.0;0.0;218950.0;1;1;1;"others"
"ODR1514760298t";"C835246L";"2021-05-08";101848.0;70238.0;"cod";"liberty_9780751565355";"Books";1;101848.0;0.0;101848.0;1;1;1;"others"
"ODR1518315966j";"C531871L";"2022-07-16";43500.0;30450.0;"cod";"Zia_363";"Books";1;43500.0;0.0;43500.0;1;1;0;"others"
"ODR1519285300k";"C306006L";"2022-07-03";399040.0;323176.0;"cod";"timex_T2P517";"Men Fashion";1;399040.0;0.0;399040.0;1;1;0;"others"
"ODR1519663863q";"C270876L";"2022-01-02";55100.0;47908.0;"cod";"col qadri_9789699646027";"Books";1;55100.0;0.0;55100.0;1;1;0;"others"
"ODR1521766998h";"C404912L";"2022-02-20";493000.0;428910.0;"cod";"fitn_RU00495";"Health & Sports";1;493000.0;0.0;493000.0;1;0;0;"others"
"ODR1527811466s";"C986391L";"2022-10-08";54404.0;36424.0;"Payaxis";"ME_3-in-1-Special-Multani-Sohan-Halwa-1kg";"Soghaat";1;54404.0;0.0;54404.0;1;0;0;"others"
"ODR1527812016j";"C974256L";"2022-06-20";14209942.0;12362642.0;"Easypay";"Samsung_60inchesKU7000";"Entertainment";2;28419884.0;0.0;28419884.0;1;0;0;"samsung"
"ODR1530521902j";"C349194L";"2021-06-11";59450.0;45762.0;"cod";"cr_AJWA DATES (400 GM)";"Soghaat";1;59450.0;0.0;59450.0;1;1;0;"others"
"ODR1531968023g";"C476999L";"2022-10-05";167620.0;140766.0;"cod";"JBS_SZ-049";"Home & Living";1;167620.0;0.0;167620.0;1;1;1;"others"
"ODR1533446722u";"C411258L";"2022-03-20";1218000.0;58.0;"jazzvoucher";"test-product";"Others";1;1218000.0;0.0;1218000.0;1;0;0;"others"
"ODR1536762217n";"C378684L";"2022-04-27";2403520.0;1922816.0;"cod";"interwood_HA-R-AGRA-39999";"Home & Living";1;2403520.0;0.0;2403520.0;1;1;1;"others"
"ODR1537811556n";"C310022L";"2022-08-03";90480.0;70528.0;"cod";"sst_preservatif-Regular fit-Large";"Men Fashion";2;180960.0;0.0;180960.0;1;1;0;"others"
"ODR1538033065h";"C694973L";"2021-07-16";488360.0;410176.0;"cod";"Dawlance_MD 10 + DWB 600";"Others";1;488360.0;0.0;488360.0;1;1;0;"others"
"ODR1539237640q";"C904633L";"2022-05-17";185310.0;161182.0;"cod";"Ref_K2 1161 Olive-44";"Men Fashion";1;185310.0;0.0;185310.0;1;0;0;"others"
"ODR1539889376k";"C500989L";"2022-07-30";666420.0;559758.0;"Easypay";"Motifz_MWU01697-999-BUFF";"Women Fashion";2;1332840.0;0.0;1332840.0;1;0;0;"others"
"ODR1542086061q";"C226151L";"2021-11-28";756900.0;454140.0;"Payaxis";"MORG_GCS 26";"Health & Sports";1;756900.0;29000.0;727900.0;1;0;0;"others"
"ODR1542623352b";"C501323L";"2022-07-23";3769942.0;2530192.0;"Payaxis";"cc_samsung_G935F-Blue";"Mobiles & Tablets";3;11309826.0;0.0;11309826.0;1;1;0;"samsung"
"ODR1542653211k";"C741634L";"2022-02-17";2256200.0;1872646.0;"cod";"dawlance_9188 Mono";"Appliances";1;2256200.0;0.0;2256200.0;1;1;0;"others"
"ODR1543123939c";"C299530L";"2021-08-28";11020.0;7772.0;"ublcreditcard";"PNG_Always_10000153-Karachi";"Superstore";1;11020.0;0.0;11020.0;1;0;0;"others"
